X	Y	surface	subsurface	Depth
-19.5	49.5	19.70580462	19.30826441	0.397540208
-19	49.5	19.83114006	19.43065324	0.400486822
-18.5	49.5	19.96394904	19.56047013	0.40347891
-18	49.5	20.10197179	19.69508787	0.40688392
-17.5	49.5	20.2464507	19.83620025	0.410250444
-17	49.5	20.39463765	19.98119351	0.413444144
-16.5	49.5	20.54719075	20.13130174	0.415889013
-16	49.5	20.69056232	20.27161105	0.418951268
-15.5	49.5	20.84138481	20.42007415	0.421310661
-15	49.5	20.99101199	20.56784557	0.423166415
-14.5	49.5	21.13830569	20.71389684	0.424408846
-14	49.5	21.2834695	20.8580854	0.425384096
-13.5	49.5	21.42554715	20.99970972	0.425837437
-13	49.5	21.56269367	21.13698172	0.425711944
-12.5	49.5	21.68870485	21.26362169	0.425083158
-12	49.5	21.81482247	21.39104058	0.423781887
-11.5	49.5	21.93396275	21.51161551	0.42234724
-11	49.5	22.04420467	21.62439458	0.419810089
-10.5	49.5	22.14601149	21.72945279	0.41655871
-10	49.5	22.23657081	21.82341182	0.413158996
-9.5	49.5	22.31481377	21.90490151	0.409912256
-9	49.5	22.37810242	21.97228189	0.405820536
-8.5	49.5	22.42350334	22.02103158	0.40247176
-8	49.5	22.4479645	22.04704431	0.400920191
-7.5	49.5	22.44391042	22.0395511	0.404359326
-7	49.5	22.40277262	21.98484438	0.417928244
-6.5	49.5	22.32467622	21.88206725	0.442608963
-6	49.5	22.2177295	21.74384169	0.473887808
-5.5	49.5	22.08981265	21.58117056	0.508642091
-5	49.5	21.94840524	21.40217659	0.54622865
-4.5	49.5	21.79385228	21.20780041	0.586051878
-4	49.5	21.63050876	21.00259707	0.627911687
-3.5	49.5	21.46098375	20.78934572	0.671638028
-3	49.5	21.2876806	20.57086448	0.716816117
-2.5	49.5	21.11286858	20.34984311	0.763025472
-2	49.5	20.93895856	20.129488	0.809470555
-1.5	49.5	20.76874419	19.91422698	0.854517217
-1	49.5	20.60537989	19.71092659	0.894453302
-0.5	49.5	20.45020217	19.52778438	0.922417788
0	49.5	20.30174056	19.36811141	0.933629154
0.5	49.5	20.15958832	19.22692758	0.932660737
1	49.5	20.02042558	19.09443292	0.925992664
1.5	49.5	19.88398426	18.96664198	0.917342284
2	49.5	19.74929424	18.84091203	0.908382211
2.5	49.5	19.61511724	18.71550913	0.89960811
3	49.5	19.48065577	18.58945564	0.891200132
3.5	49.5	19.34531597	18.4623835	0.882932461
4	49.5	19.20857252	18.33396751	0.874605009
4.5	49.5	19.07046681	18.2046551	0.865811711
5	49.5	18.93157783	18.0754609	0.856116935
5.5	49.5	18.79344114	17.94810342	0.845337717
6	49.5	18.65886806	17.82513901	0.833729058
6.5	49.5	18.5302746	17.7092702	0.821004395
7	49.5	18.40623155	17.60046529	0.805766262
7.5	49.5	18.28379385	17.49780905	0.785984799
8	49.5	18.16138852	17.40108572	0.760302804
8.5	49.5	18.03795465	17.31024014	0.727714507
9	49.5	17.91337469	17.2252711	0.68810359
9.5	49.5	17.78737993	17.14548688	0.641893051
10	49.5	17.66049221	17.07048479	0.590007413
10.5	49.5	17.5323014	16.99898861	0.533312788
11	49.5	17.40305089	16.93008187	0.472969019
11.5	49.5	17.2727904	16.86298517	0.409805226
12	49.5	17.16529149	16.77768154	0.38760995
12.5	49.5	17.07518148	16.67800884	0.397172644
13	49.5	16.98480809	16.57984562	0.404962462
13.5	49.5	16.89436557	16.48343484	0.410930738
14	49.5	16.80444349	16.38955724	0.414886252
14.5	49.5	16.71515953	16.2983083	0.416851228
15	49.5	16.62701689	16.21035687	0.416660018
15.5	49.5	16.54030443	16.12557575	0.41472868
16	49.5	16.45565717	16.043527	0.412130168
16.5	49.5	16.37259714	15.96213215	0.410464992
17	49.5	16.29034383	15.87938155	0.410962278
17.5	49.5	16.20898373	15.79590926	0.413074472
18	49.5	16.12906403	15.71366727	0.415396754
18.5	49.5	16.05050009	15.63380455	0.416695538
19	49.5	15.97316051	15.55637391	0.416786596
19.5	49.5	15.89690642	15.48124915	0.415657264
20	49.5	15.82169685	15.40806741	0.413629449
-30	50	18.17489525	17.82476893	0.350126325
-29.5	50	18.25903336	17.90317855	0.355854806
-29	50	18.32259053	17.9655824	0.357008124
-28.5	50	18.38723172	18.02899659	0.358235129
-28	50	18.45300426	18.09346552	0.359538741
-27.5	50	18.51996175	18.15903996	0.360921794
-27	50	18.57022423	18.20872146	0.361502766
-26.5	50	18.68407731	18.30808513	0.375992176
-26	50	18.75172516	18.37477372	0.376951443
-25.5	50	18.82232487	18.44455894	0.37776593
-25	50	18.88209179	18.52661819	0.355473594
-24.5	50	18.97117946	18.61451815	0.356661313
-24	50	19.06246796	18.6883831	0.37408486
-23.5	50	19.13477047	18.75563885	0.37913162
-23	50	19.21339745	18.83016326	0.383234187
-22.5	50	19.304335	18.91967133	0.384663669
-22	50	19.38885854	19.00255059	0.386307951
-21.5	50	19.47905808	19.09160474	0.387453338
-21	50	19.57174193	19.18185008	0.38989185
-20.5	50	19.66575454	19.27341876	0.392335776
-20	50	19.77591321	19.38128602	0.394627192
-19.5	50	19.89384224	19.49743358	0.396408655
-19	50	20.019852	19.61932272	0.400529286
-18.5	50	20.15266321	19.74906971	0.4035935
-18	50	20.29051355	19.88340818	0.407105366
-17.5	50	20.4344552	20.02387679	0.410578413
-17	50	20.58281671	20.16866228	0.41415443
-16.5	50	20.73418934	20.31677831	0.417411023
-16	50	20.87877813	20.4578542	0.42092393
-15.5	50	21.03326462	20.60998038	0.423284239
-15	50	21.18520192	20.75945021	0.425751706
-14.5	50	21.3353655	20.90768996	0.427675541
-14	50	21.48388553	21.05446096	0.429424574
-13.5	50	21.6297212	21.19898309	0.430738112
-13	50	21.77113309	21.339563	0.43157009
-12.5	50	21.90177352	21.46981094	0.431962586
-12	50	22.03299215	21.60121828	0.431773869
-11.5	50	22.1576016	21.72612557	0.431476025
-11	50	22.27380818	21.84370916	0.430099014
-10.5	50	22.38188995	21.95397517	0.427914779
-10	50	22.47922196	22.05387678	0.425345174
-9.5	50	22.56467041	22.14227186	0.422398558
-9	50	22.63544947	22.21752081	0.41792866
-8.5	50	22.6900053	22.2774831	0.412522201
-8	50	22.72510474	22.31868519	0.406419553
-7.5	50	22.73426002	22.33188165	0.402378372
-7	50	22.69770778	22.28372946	0.413978322
-6.5	50	22.61272489	22.16841716	0.444307726
-6	50	22.50169891	22.02278526	0.478913649
-5.5	50	22.3731974	21.85891992	0.514277484
-5	50	22.23267981	21.68220242	0.550477389
-4.5	50	22.07960526	21.49225036	0.587354903
-4	50	21.91763998	21.29273915	0.624900825
-3.5	50	21.74876887	21.0860288	0.66274007
-3	50	21.57454693	20.8742665	0.700280435
-2.5	50	21.39621467	20.6597458	0.736468872
-2	50	21.21481017	20.44513186	0.769678303
-1.5	50	21.03197907	20.23415704	0.79782203
-1	50	20.85354301	20.03335375	0.820189256
-0.5	50	20.69660471	19.85453224	0.842072473
0	50	20.56561873	19.7013224	0.864296326
0.5	50	20.44354653	19.56445642	0.879090102
1	50	20.32003786	19.43443645	0.885601411
1.5	50	20.19472039	19.3082779	0.886442487
2	50	20.06788278	19.18399283	0.883889947
2.5	50	19.93928028	19.06019858	0.879081699
3	50	19.80887231	18.9361844	0.872687912
3.5	50	19.67655148	18.81172432	0.864827157
4	50	19.54189119	18.68648651	0.855404681
4.5	50	19.4049354	18.56075216	0.844183244
5	50	19.26598653	18.43521446	0.830772075
5.5	50	19.12620772	18.31113134	0.815076374
6	50	18.99025945	18.19207809	0.798181362
6.5	50	18.86588263	18.08386021	0.782022422
7	50	18.74740494	17.98341907	0.763985877
7.5	50	18.62912266	17.88772231	0.741400343
8	50	18.50981992	17.79644132	0.713378607
8.5	50	18.38891493	17.70953429	0.679380643
9	50	18.26650212	17.62697085	0.639531268
9.5	50	18.14245073	17.54810129	0.594349446
10	50	18.01740281	17.47258935	0.544813461
10.5	50	17.89116397	17.39906493	0.492099044
11	50	17.76477692	17.32605144	0.438725482
11.5	50	17.64139984	17.24976086	0.391638982
12	50	17.53153264	17.16179588	0.369736756
12.5	50	17.43367058	17.06278954	0.370881043
13	50	17.33877398	16.96099411	0.377779868
13.5	50	17.24405068	16.85893133	0.385119354
14	50	17.14943462	16.75783795	0.39159667
14.5	50	17.05510689	16.65845371	0.396653177
15	50	16.96137789	16.56114035	0.400237539
15.5	50	16.86898151	16.46641062	0.402570892
16	50	16.77872269	16.37461279	0.404109899
16.5	50	16.69141207	16.28570186	0.405710205
17	50	16.6061708	16.19816917	0.40800163
17.5	50	16.52283392	16.11217162	0.410662299
18	50	16.44125338	16.02792044	0.413332942
18.5	50	16.36067228	15.94532445	0.415347829
19	50	16.2808197	15.8642149	0.416604799
19.5	50	16.20144005	15.78440148	0.417038567
20	50	16.12252293	15.70568375	0.416839178
-30	50.5	18.35156836	17.99637317	0.355195188
-29.5	50.5	18.41460291	18.05844507	0.356157836
-29	50.5	18.47869186	18.12150019	0.357191673
-28.5	50.5	18.54388342	18.18558299	0.358300429
-28	50.5	18.61023222	18.25074426	0.359487965
-27.5	50.5	18.72069602	18.34758579	0.37311023
-27	50.5	18.76655291	18.39397539	0.372577521
-26.5	50.5	18.82263542	18.46924877	0.353386641
-26	50.5	18.89254046	18.53690369	0.355636774
-25.5	50.5	18.9654892	18.60741114	0.358078067
-25	50.5	19.05310387	18.69683357	0.356270302
-24.5	50.5	19.13420506	18.77770868	0.356496373
-24	50.5	19.2110288	18.85106783	0.359960962
-23.5	50.5	19.28688938	18.91998698	0.366902401
-23	50.5	19.36906386	18.99704271	0.372021148
-22.5	50.5	19.46611523	19.09082784	0.375287388
-22	50.5	19.55422954	19.17587812	0.37835142
-21.5	50.5	19.64861572	19.26773037	0.380885344
-21	50.5	19.74511826	19.36045962	0.384658631
-20.5	50.5	19.8424594	19.45373706	0.388722334
-20	50.5	19.95572767	19.56375604	0.391971632
-19.5	50.5	20.07560796	19.67991834	0.395689626
-19	50.5	20.20428907	19.80446145	0.39982762
-18.5	50.5	20.33924083	19.93589308	0.403347745
-18	50.5	20.47630523	20.0688444	0.407460822
-17.5	50.5	20.62033764	20.20890052	0.411437119
-17	50.5	20.76882376	20.35418954	0.414634213
-16.5	50.5	20.92082743	20.50257275	0.418254682
-16	50.5	21.06677073	20.64456847	0.422202262
-15.5	50.5	21.22095928	20.79534395	0.425615334
-15	50.5	21.375087	20.94640011	0.428686888
-14.5	50.5	21.52797002	21.09663041	0.431339611
-14	50.5	21.68165589	21.24835473	0.433301164
-13.5	50.5	21.83127764	21.3957398	0.435537838
-13	50.5	21.97680882	21.53939275	0.437416073
-12.5	50.5	22.11254509	21.67336222	0.439182878
-12	50.5	22.24995994	21.80880609	0.441153855
-11.5	50.5	22.37984052	21.93767597	0.442164553
-11	50.5	22.50176092	22.05957647	0.44218445
-10.5	50.5	22.61525507	22.1739923	0.441262769
-10	50.5	22.71913167	22.27906519	0.440066484
-9.5	50.5	22.81149918	22.37322372	0.438275452
-9	50.5	22.88952138	22.45509357	0.434427812
-8.5	50.5	22.95166946	22.52258421	0.429085257
-8	50.5	22.99502156	22.57377552	0.421246039
-7.5	50.5	23.01697398	22.60653271	0.410441267
-7	50.5	22.98637009	22.56776696	0.418603126
-6.5	50.5	22.89232398	22.43755161	0.454772369
-6	50.5	22.7799351	22.29063728	0.489297819
-5.5	50.5	22.65239618	22.12966993	0.522726246
-5	50.5	22.5139295	21.95803101	0.555898492
-4.5	50.5	22.3630734	21.77428254	0.588790862
-4	50.5	22.20331606	21.58198063	0.621335424
-3.5	50.5	22.03608308	21.38296238	0.653120699
-3	50.5	21.86243005	21.17921678	0.683213271
-2.5	50.5	21.68275665	20.97233874	0.71041791
-2	50.5	21.49707011	20.76447374	0.732596378
-1.5	50.5	21.30487606	20.55779923	0.747076836
-1	50.5	21.10679155	20.35536806	0.751423488
-0.5	50.5	20.94304503	20.1777146	0.765330431
0	50.5	20.84160947	20.03852065	0.803088818
0.5	50.5	20.73778574	19.90785898	0.829926768
1	50.5	20.62694253	19.78077626	0.846166269
1.5	50.5	20.51100271	19.65636389	0.854638825
2	50.5	20.39128279	19.53370005	0.857582741
2.5	50.5	20.26819387	19.41151273	0.856681141
3	50.5	20.14214612	19.28951532	0.852630801
3.5	50.5	20.0133156	19.16756689	0.845748712
4	50.5	19.88130779	19.04519004	0.836117746
4.5	50.5	19.74646476	18.92313187	0.823332883
5	50.5	19.60870494	18.80146087	0.807244069
5.5	50.5	19.46815075	18.68059546	0.787555294
6	50.5	19.32514343	18.56112827	0.764015165
6.5	50.5	19.21066827	18.46343122	0.747237045
7	50.5	19.09760896	18.3704324	0.727176557
7.5	50.5	18.98255009	18.28028476	0.702265328
8	50.5	18.86565208	18.19331589	0.672336189
8.5	50.5	18.74702624	18.10947583	0.63755041
9	50.5	18.62690475	18.02887522	0.598029531
9.5	50.5	18.5054242	17.95079754	0.554626661
10	50.5	18.38306573	17.87448781	0.508577919
10.5	50.5	18.25998562	17.79811746	0.461868168
11	50.5	18.13789596	17.72009472	0.41780124
11.5	50.5	18.01940694	17.63699036	0.382416572
12	50.5	17.90810606	17.54553641	0.362569656
12.5	50.5	17.8036865	17.44605492	0.357631579
13	50.5	17.70284412	17.34176675	0.36107737
13.5	50.5	17.60286392	17.23501117	0.367852753
14	50.5	17.5027812	17.12731056	0.375470642
14.5	50.5	17.40253056	17.01973348	0.382797085
15	50.5	17.30234188	16.9129445	0.389397384
15.5	50.5	17.20333704	16.80821096	0.395126081
16	50.5	17.10706535	16.70711954	0.399945805
16.5	50.5	17.01480187	16.61071861	0.404083254
17	50.5	16.92675681	16.51880665	0.407950157
17.5	50.5	16.84177087	16.43039543	0.411375437
18	50.5	16.75879038	16.34427217	0.414518211
18.5	50.5	16.67640268	16.25927027	0.4171324
19	50.5	16.59402402	16.17471968	0.419304338
19.5	50.5	16.50963167	16.08838948	0.421242195
20	50.5	16.42667253	16.00408677	0.422585758
-30	51	18.57048178	18.22088274	0.349599036
-29.5	51	18.63097782	18.2801578	0.350820023
-29	51	18.6706896	18.3345969	0.336092698
-28.5	51	18.73419153	18.3958368	0.338354734
-28	51	18.83681068	18.49692158	0.339889096
-27.5	51	18.90058334	18.55813575	0.342447595
-27	51	18.94401003	18.59910455	0.344905471
-26.5	51	19.01208808	18.66446664	0.347621444
-26	51	19.08039742	18.73004734	0.350350078
-25.5	51	19.16862303	18.81224633	0.356376693
-25	51	19.24194501	18.88805499	0.35389002
-24.5	51	19.32109625	18.96669545	0.354400804
-24	51	19.39656461	19.03850505	0.358059555
-23.5	51	19.47112094	19.10598835	0.365132589
-23	51	19.55225829	19.18255357	0.369704717
-22.5	51	19.648192	19.27492558	0.373266418
-22	51	19.73613648	19.35954995	0.376586532
-21.5	51	19.83163294	19.45108052	0.380552417
-21	51	19.92611187	19.54248926	0.383622603
-20.5	51	20.02397169	19.63601498	0.387956716
-20	51	20.13777609	19.74630276	0.391473334
-19.5	51	20.25806936	19.86258617	0.395483194
-19	51	20.38561428	19.98620511	0.399409165
-18.5	51	20.52021683	20.11644034	0.403776488
-18	51	20.65766575	20.25016912	0.407496634
-17.5	51	20.80249303	20.39070913	0.411783896
-17	51	20.95206696	20.53597747	0.416089486
-16.5	51	21.10530007	20.68509229	0.420207779
-16	51	21.25298197	20.82826512	0.424716853
-15.5	51	21.4091545	20.98037761	0.428776883
-15	51	21.56566999	21.1330827	0.432587287
-14.5	51	21.7234972	21.28756221	0.435934996
-14	51	21.87856357	21.43915017	0.439413397
-13.5	51	22.03166276	21.58904857	0.442614185
-13	51	22.18072292	21.73489099	0.445831933
-12.5	51	22.32000068	21.87154742	0.448453262
-12	51	22.46102003	22.01013787	0.450882161
-11.5	51	22.59629417	22.14287947	0.453414699
-11	51	22.72471287	22.26936981	0.455343055
-10.5	51	22.84429954	22.38801639	0.456283152
-10	51	22.95455417	22.49749223	0.457061943
-9.5	51	23.05367623	22.59608468	0.457591547
-9	51	23.13829324	22.68204095	0.456252293
-8.5	51	23.20616349	22.75233933	0.453824158
-8	51	23.25188933	22.80200776	0.44988157
-7.5	51	23.26653526	22.81958302	0.446952238
-7	51	23.23447279	22.77872573	0.455747051
-6.5	51	23.15559025	22.67641295	0.479177305
-6	51	23.04964788	22.5427947	0.506853186
-5.5	51	22.92627355	22.39113506	0.535138492
-5	51	22.79182327	22.22840059	0.56342268
-4.5	51	22.64480066	22.05343045	0.59137021
-4	51	22.48878564	21.87011643	0.618669216
-3.5	51	22.32501553	21.680295	0.644720538
-3	51	22.15434251	21.4857308	0.668611703
-2.5	51	21.97732436	21.28832266	0.689001698
-2	51	21.79390966	21.08956191	0.704347745
-1.5	51	21.60462688	20.8917473	0.712879581
-1	51	21.41329946	20.69855592	0.714743541
-0.5	51	21.25627062	20.52803496	0.728235653
0	51	21.15208296	20.38911651	0.762966454
0.5	51	21.05154994	20.25954743	0.792002509
1	51	20.94612192	20.13370761	0.812414316
1.5	51	20.83574984	20.01038505	0.825364788
2	51	20.7212232	19.88882366	0.832399543
2.5	51	20.60283051	19.76817138	0.834659132
3	51	20.48099326	19.6481798	0.83281346
3.5	51	20.3558479	19.52851135	0.827336549
4	51	20.22744558	19.40951881	0.817926768
4.5	51	20.09572916	19.29133108	0.804398075
5	51	19.96151932	19.1746101	0.786909223
5.5	51	19.82580225	19.06013523	0.765667017
6	51	19.69335918	18.95096071	0.742398463
6.5	51	19.57311174	18.85304994	0.720061808
7	51	19.45866912	18.76245382	0.696215298
7.5	51	19.34422037	18.67552939	0.668690986
8	51	19.22866948	18.59157112	0.637098358
8.5	51	19.11202312	18.5103491	0.601674027
9	51	18.99405999	18.43130568	0.562754314
9.5	51	18.87509966	18.35373386	0.521365805
10	51	18.7554685	18.27646196	0.479006538
10.5	51	18.63581483	18.19792795	0.437886881
11	51	18.51712218	18.11591916	0.401203019
11.5	51	18.40106502	18.02833891	0.372726109
12	51	18.28879439	17.93327073	0.355523654
12.5	51	18.18036559	17.83121753	0.349148068
13	51	18.074439	17.72373112	0.350707873
13.5	51	17.96924499	17.61246243	0.356782563
14	51	17.86346683	17.49841802	0.36504881
14.5	51	17.75672513	17.3826022	0.37412293
15	51	17.64938917	17.26621487	0.383174296
15.5	51	17.54280039	17.15111112	0.391689276
16	51	17.43941036	17.04015158	0.399258786
16.5	51	17.34182572	16.93621252	0.405613204
17	51	17.25132	16.84061656	0.410703438
17.5	51	17.16519428	16.75042607	0.414768218
18	51	17.08098136	16.66262733	0.41835403
18.5	51	16.99657066	16.57488839	0.421682268
19	51	16.91120499	16.48654514	0.42465985
19.5	51	16.82471354	16.39728263	0.427430918
20	51	16.73744589	16.30746626	0.42997963
-30	51.5	18.70268074	18.37072814	0.331952601
-29.5	51.5	18.76443578	18.43038981	0.334045966
-29	51.5	18.86865731	18.53353731	0.335119999
-28.5	51.5	18.93053099	18.59302501	0.337505979
-28	51.5	18.99359854	18.65363412	0.339964423
-27.5	51.5	19.05794524	18.71544858	0.342496665
-27	51.5	19.10214254	18.75721522	0.344927316
-26.5	51.5	19.17087777	18.82327106	0.34760671
-26	51.5	19.23993385	18.88962642	0.35030743
-25.5	51.5	19.32866159	18.97238805	0.356273549
-25	51.5	19.40288574	19.04909131	0.353794434
-24.5	51.5	19.48314014	19.12994681	0.353193328
-24	51.5	19.55970033	19.20276148	0.356938853
-23.5	51.5	19.63550756	19.2714131	0.364094466
-23	51.5	19.71806918	19.34861458	0.369454598
-22.5	51.5	19.81544259	19.4424447	0.372997888
-22	51.5	19.90622628	19.52850949	0.377716794
-21.5	51.5	20.00196959	19.62169028	0.380279314
-21	51.5	20.09799772	19.7146076	0.383390121
-20.5	51.5	20.19734947	19.80957434	0.387775122
-20	51.5	20.31249804	19.92111975	0.39137829
-19.5	51.5	20.43399566	20.03847085	0.395524808
-19	51.5	20.56263688	20.16299982	0.399637061
-18.5	51.5	20.69679996	20.29303782	0.403762143
-18	51.5	20.83688538	20.42861455	0.40827083
-17.5	51.5	20.98292035	20.56998068	0.412939672
-17	51.5	21.13389163	20.71619274	0.417698891
-16.5	51.5	21.28881753	20.86646963	0.422347895
-16	51.5	21.43862124	21.01117997	0.42744127
-15.5	51.5	21.59708403	21.16490032	0.432183707
-15	51.5	21.75792681	21.32126468	0.436662124
-14.5	51.5	21.91669699	21.47568889	0.441008105
-14	51.5	22.07500323	21.62955141	0.445451826
-13.5	51.5	22.23105681	21.78112755	0.449929263
-13	51.5	22.38453607	21.93041782	0.454118256
-12.5	51.5	22.52802484	22.06995973	0.458065112
-12	51.5	22.67349653	22.21153811	0.461958414
-11.5	51.5	22.81343771	22.34734249	0.466095218
-11	51.5	22.94677846	22.47696554	0.469812914
-10.5	51.5	23.07163779	22.59878705	0.472850741
-10	51.5	23.18738162	22.71133242	0.4760492
-9.5	51.5	23.29173322	22.81236455	0.479368668
-9	51.5	23.38276612	22.90085199	0.481914129
-8.5	51.5	23.45596173	22.97157514	0.484386592
-8	51.5	23.50397273	23.01743122	0.486541504
-7.5	51.5	23.51496719	23.02573113	0.489236058
-7	51.5	23.48204484	22.98590291	0.496141938
-6.5	51.5	23.41034646	22.90021122	0.510135245
-6	51.5	23.31149497	22.78241922	0.52907575
-5.5	51.5	23.19430678	22.64388008	0.550426701
-5	51.5	23.06530908	22.49238008	0.572928999
-4.5	51.5	22.9236915	22.32816367	0.595527826
-4	51.5	22.77308381	22.15542678	0.617657028
-3.5	51.5	22.61481254	21.97620486	0.638607684
-3	51.5	22.44993601	21.7923785	0.657557512
-2.5	51.5	22.27949465	21.60595892	0.673535725
-2	51.5	22.10471271	21.41882854	0.685884168
-1.5	51.5	21.92857246	21.23393721	0.694635256
-1	51.5	21.75929433	21.05654394	0.702750396
-0.5	51.5	21.61298648	20.89507414	0.71791234
0	51.5	21.49302712	20.75128311	0.741744011
0.5	51.5	21.38446748	20.61848505	0.765982435
1	51.5	21.27827541	20.49225851	0.786016906
1.5	51.5	21.16989633	20.369329	0.800567329
2	51.5	21.05855446	20.24862036	0.809934098
2.5	51.5	20.94384071	20.12933223	0.814508473
3	51.5	20.82585159	20.01123619	0.814615403
3.5	51.5	20.70458752	19.89411176	0.810475759
4	51.5	20.57990686	19.77827818	0.801628679
4.5	51.5	20.45251568	19.66451855	0.787997127
5	51.5	20.32297624	19.55311191	0.769864329
5.5	51.5	20.19311983	19.44523512	0.747884711
6	51.5	20.06620733	19.34271048	0.723496854
6.5	51.5	19.94503145	19.24727314	0.697758309
7	51.5	19.8283248	19.15806447	0.670260332
7.5	51.5	19.71320703	19.07308894	0.64011809
8	51.5	19.5981805	18.99121679	0.606963709
8.5	51.5	19.4828431	18.9118243	0.571018797
9	51.5	19.36681676	18.83412425	0.532692509
9.5	51.5	19.25029772	18.75721515	0.493082568
10	51.5	19.13349892	18.67971528	0.453783647
10.5	51.5	19.01682421	18.5998072	0.417017015
11	51.5	18.90076186	18.51522771	0.385534148
11.5	51.5	18.7859577	18.4239832	0.361974507
12	51.5	18.67327134	18.32560255	0.347668791
12.5	51.5	18.56228251	18.22015753	0.342124972
13	51.5	18.45261102	18.10899422	0.343616804
13.5	51.5	18.34298337	17.99318264	0.34980073
14	51.5	18.23210926	17.87329144	0.358817825
14.5	51.5	18.11930146	17.74993496	0.369366492
15	51.5	18.00448728	17.62393155	0.380555734
15.5	51.5	17.88897657	17.49732777	0.391648808
16	51.5	17.77655078	17.3747175	0.401833272
16.5	51.5	17.67357146	17.26356073	0.410010734
17	51.5	17.58244453	17.16661596	0.415828568
17.5	51.5	17.49706289	17.07692826	0.420134629
18	51.5	17.41239133	16.98842812	0.423963211
18.5	51.5	17.32594848	16.89822001	0.427728466
19	51.5	17.23722503	16.80581966	0.431405368
19.5	51.5	17.14638875	16.71125939	0.435129364
20	51.5	17.05391032	16.61492771	0.43898261
-30	52	18.82285539	18.49112704	0.331728346
-29.5	52	18.92790885	18.59577007	0.332138786
-29	52	18.99102543	18.65654832	0.334477106
-28.5	52	19.05527645	18.718392	0.336884451
-28	52	19.12073919	18.78137694	0.33936225
-27.5	52	19.18750254	18.84559071	0.341911829
-27	52	19.23539487	18.89101489	0.344379984
-26.5	52	19.30650698	18.95941289	0.347094094
-26	52	19.39694255	19.04348973	0.353452819
-25.5	52	19.47033544	19.11589207	0.354443363
-25	52	19.54744581	19.19525102	0.352194789
-24.5	52	19.63034226	19.27753777	0.352804493
-24	52	19.70930742	19.35276345	0.356543969
-23.5	52	19.78773569	19.4240469	0.363688796
-23	52	19.88268135	19.5134416	0.36923975
-22.5	52	19.9754201	19.60120536	0.374214748
-22	52	20.0668792	19.68954957	0.377329631
-21.5	52	20.16522657	19.78531519	0.379911377
-21	52	20.26693505	19.88375143	0.383183616
-20.5	52	20.36732853	19.97971772	0.387610809
-20	52	20.48339613	20.09209684	0.391299296
-19.5	52	20.60581557	20.21023428	0.395581284
-19	52	20.73545346	20.33556534	0.399888119
-18.5	52	20.87078414	20.46650656	0.404277572
-18	52	21.01226472	20.6031416	0.409123121
-17.5	52	21.15986911	20.74566556	0.414203556
-17	52	21.31260724	20.89315862	0.419448612
-16.5	52	21.4695786	21.04492024	0.424658355
-16	52	21.62175377	21.19138861	0.430365158
-15.5	52	21.78407279	21.34834826	0.435724522
-15	52	21.94600677	21.50488201	0.441124759
-14.5	52	22.10774695	21.6613961	0.446350852
-14	52	22.26926148	21.81748178	0.451779698
-13.5	52	22.42873612	21.97140352	0.457332599
-13	52	22.58593295	22.12319623	0.462736717
-12.5	52	22.73343126	22.26539482	0.46803644
-12	52	22.8830833	22.40965443	0.473428869
-11.5	52	23.02734623	22.54812934	0.479216895
-11	52	23.16516824	22.68037849	0.484789743
-10.5	52	23.29472127	22.8047139	0.490007373
-10	52	23.4147447	22.91913377	0.495610927
-9.5	52	23.52463674	23.02251115	0.502125594
-9	52	23.62120819	23.11248284	0.508725349
-8.5	52	23.70126193	23.18466862	0.516593309
-8	52	23.75744069	23.23214295	0.525297737
-7.5	52	23.77032206	23.23917739	0.531144665
-7	52	23.73271006	23.19871458	0.533995479
-6.5	52	23.66175803	23.12104345	0.540714576
-6	52	23.56804851	23.01589686	0.552151642
-5.5	52	23.45732437	22.89046813	0.566856244
-5	52	23.33503553	22.7514848	0.583550728
-4.5	52	23.20023223	22.59929018	0.60094204
-4	52	23.05659484	22.43830068	0.618294156
-3.5	52	22.90561623	22.27073789	0.634878335
-3	52	22.74865032	22.09862486	0.65002546
-2.5	52	22.5874245	21.92423738	0.663187125
-2	52	22.42384019	21.74953731	0.674302884
-1.5	52	22.26164782	21.57754606	0.684101762
-1	52	22.10715073	21.41239689	0.694753842
-0.5	52	21.96754159	21.2581386	0.709402986
0	52	21.8433824	21.115367	0.728015395
0.5	52	21.72844592	20.98084856	0.747597354
1	52	21.61996085	20.85441169	0.765549162
1.5	52	21.51183864	20.73185002	0.779988621
2	52	21.40240363	20.61195428	0.790449357
2.5	52	21.29061145	20.49397244	0.796639012
3	52	21.17616304	20.37763962	0.798523421
3.5	52	21.0586373	20.26285986	0.795777442
4	52	20.9381704	20.15031829	0.787852114
4.5	52	20.81497094	20.04062504	0.7743459
5	52	20.6898161	19.93419211	0.755623989
5.5	52	20.56436128	19.83182401	0.732537272
6	52	20.4406627	19.73423444	0.706428263
6.5	52	20.32009352	19.64194229	0.678151228
7	52	20.20263502	19.55470637	0.647928644
7.5	52	20.08706157	19.47142859	0.61563298
8	52	19.97236508	19.3911936	0.581171475
8.5	52	19.85811041	19.31330251	0.544807895
9	52	19.74383877	19.23688984	0.506948931
9.5	52	19.62962926	19.16098511	0.46864415
10	52	19.51551386	19.08411206	0.431401801
10.5	52	19.40161356	19.00405613	0.397557434
11	52	19.28769658	18.91800399	0.369692588
11.5	52	19.17412249	18.82412721	0.349995279
12	52	19.06119013	18.72219102	0.338999112
